,OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,x,y,Distance_Category,ACCIDENTNUM2
8880,52361,502902245,9/10/2020 11:50:00 AM,2020,9,10,11,50,0,Thursday,547834.11193,4810920.72359,-80.408813,43.449671,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 245 COLTON CIRCLE (IN FRONT OF 245); Vehicle #1     Make: TOYT     Model: AXP     Colour: GRY     Style: 4D; Vehicle #2     Make: JEEP     Model: WUL     Colour: RED     Style: TY,5/13/2021 11:26:41 AM,547834.1119,4810920.7236,Low,502902245
8881,52362,502903158,9/13/2020 5:45:00 PM,2020,9,13,17,45,0,Sunday,540699.45121,4809871.26109,-80.497067,43.440643,At intersection,2,P.D. only,Within intersection,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: HIGHLAND RD E; Road 2: WINSLOW DR; Vehicle #1     Make: JEEP     Model: WRA     Colour: WHI     Style: TY; Vehicle #2     Make: FORD     Model: COF     Colour: RED     Style: CW,5/13/2021 11:36:17 AM,540699.4512,4809871.2611,Low,502903158
8882,52363,502915728,10/20/2020 4:47:00 PM,2020,10,20,16,47,0,Tuesday,542508.17749,4811928.57394,-80.474556,43.459067,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: MANSION ST (IFO 264); Vehicle #1     Make: FORD     Model: SPE     Colour: BLU     Style: TY; Vehicle #2     Make: MNNI     Model: COO     Colour: BLU     Style: 2B,5/13/2021 11:26:25 AM,542508.1775,4811928.5739,Low,502915728
8883,52364,502922709,11/10/2020 11:20:00 AM,2020,11,10,11,20,0,Tuesday,541136.76677,4810997.93438,-80.491578,43.450764,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: KING ST W; Road 2: YOUNG ST; Vehicle #1     Make: BMW     Model: BX5     Colour: WHI     Style: TY; Vehicle #2     Make: TOYT     Model: MTL     Colour: BLK     Style: 4D,5/13/2021 11:53:42 AM,541136.7668,4810997.9344,Low,502922709
8884,52365,502957571,3/2/2021 10:00:00 AM,2021,3,2,10,0,0,Tuesday,544615.00634,4809414.90812,-80.44872,43.436311,Non intersection,2,Non-reportable,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 85 BROADVIEW AVE; Vehicle #1     Make: VOLK     Model: GLF     Colour: BLK     Style: 4B; Vehicle #2     Make: TOYT     Model: SXC     Colour: GRY     Style: 2B,12/20/2021 10:54:46 AM,544615.0063,4809414.9081,Low,502957571
8885,52366,502963738,3/25/2021 11:00:00 AM,2021,3,25,11,0,0,Thursday,541183.6201,4810693.12095,-80.491022,43.448017,At intersection,2,Non-reportable,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: QUEEN ST S; Road 2: JOSEPH ST; Vehicle #1     Make: MAZD     Model: M3S     Colour: BLK     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/20/2021 10:52:09 AM,541183.6201,4810693.121,Low,502963738
8886,52367,502968548,2/25/2021 8:40:00 AM,2021,2,25,8,40,0,Thursday,541764.8235,4803862.11849,-80.484361,43.386478,Intersection related,2,P.D. only,Right turn lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: WOODBINE AVE; Road 2: HURON RD; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: UAX     Colour: WHI     Style: 4D,12/20/2021 10:49:38 AM,541764.8235,4803862.1185,Low,502968548
8887,52368,502970823,4/23/2021 9:15:00 AM,2021,4,23,9,15,0,Friday,537115.75468,4807146.31573,-80.541535,43.416294,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: HIGHVIEW DR (IFO 4); Road 2: DRIFTWOOD DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: CEN     Colour: WHI     Style: TY,12/20/2021 10:48:01 AM,537115.7547,4807146.3157,Low,502970823
8888,52369,502975622,5/14/2021 4:30:00 PM,2021,5,14,16,30,0,Friday,540670.23172,4810978.63895,-80.497345,43.450616,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 55 FRANCIS ST S; Vehicle #1     Make: HYUN     Model: ASE     Colour: BLK     Style: 2B; Vehicle #2     Make:      Model:      Colour:      Style:,2/11/2022 11:15:29 AM,540670.2317,4810978.639,Low,502975622
8889,52370,502980140,6/2/2021 7:30:00 AM,2021,6,2,7,30,0,Wednesday,545709.84975,4812591.38055,-80.434926,43.464846,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: KEEWATIN AVE (IFO 242); Road 2: KEEWATIN PL; Vehicle #1     Make: HYUN     Model: EGM     Colour: BLK     Style: 4D; Vehicle #2     Make: MAZD     Model: 3TR     Colour: BLK     Style: 4D,2/11/2022 11:16:13 AM,545709.8498,4812591.3806,Low,502980140
8890,52371,502981114,6/5/2021 2:00:00 PM,2021,6,5,14,0,0,Saturday,541771.56481,4804377.1944,-80.484239,43.391115,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 701 SORRENTO COURT; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HOND     Model: RID     Colour: SIL     Style: PK,2/11/2022 11:10:11 AM,541771.5648,4804377.1944,Low,502981114
8891,52372,502982703,6/11/2021 7:05:00 AM,2021,6,11,7,5,0,Friday,543416.07784,4806626.65443,-80.463756,43.411276,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,"Road 1: 71 MARTINGLEN CRESCENT, KITCHENER, ON, (IFO 71 MARTINGLEN CRESCENT); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HYUN     Model: SAN     Colour: BLU     Style: TY",2/11/2022 11:17:15 AM,543416.0778,4806626.6544,Low,502982703
8892,52373,502994217,7/16/2021 5:45:00 PM,2021,7,16,17,45,0,Friday,539743.28414,4806230.35284,-80.509147,43.407912,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 32 WISTERIA COURT; Vehicle #1     Make: MAZD     Model: MCX     Colour: BLK     Style: TY; Vehicle #2     Make: FORD     Model: COF     Colour: WHI     Style: PK,2/11/2022 11:15:14 AM,539743.2841,4806230.3528,Low,502994217
8893,52374,503000665,8/6/2021 1:30:00 PM,2021,8,6,13,30,0,Friday,538745.90562,4808952.2087,-80.521272,43.432472,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 80 EAGEN DR; Road 2: RALGREEN CRESCENT; Vehicle #1     Make: CHEV     Model: ORL     Colour: GRY     Style: TY; Vehicle #2     Make: FORD     Model: EPR     Colour: RED     Style: TY,2/11/2022 11:08:41 AM,538745.9056,4808952.2087,Low,503000665
8894,52375,503001606,8/9/2021 6:30:00 PM,2021,8,9,18,30,0,Monday,541696.4069,4811663.4941,-80.48461,43.456726,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 14 SAINT LEGER ST (IFO); Vehicle #1     Make: CHEV     Model: CZT     Colour: RED     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,2/11/2022 11:08:44 AM,541696.4069,4811663.4941,Low,503001606
8895,52376,503010031,9/2/2021 11:45:00 AM,2021,9,2,11,45,0,Thursday,544877.90736,4811446.79708,-80.445305,43.454591,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 35 BRECKENRIDGE DR (IFO); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: CSE     Colour: WHI     Style: 4D,4/22/2022 2:26:32 PM,544877.9074,4811446.7971,Low,503010031
8896,52377,503010253,9/2/2021 5:48:00 PM,2021,9,2,17,48,0,Thursday,539742.87975,4805569.8419,-80.5092,43.401964,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 106 DONNENWERTH DR (IFO); Vehicle #1     Make: GMC     Model: SIE     Colour: GRY     Style: PK; Vehicle #2     Make: HYUN     Model: EGM     Colour: BLU     Style: 4D,4/22/2022 2:26:38 PM,539742.8798,4805569.8419,Low,503010253
8897,52378,503016535,9/20/2021 2:30:00 AM,2021,9,20,2,30,0,Monday,541473.50331,4806995.84038,-80.48772,43.41471,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Angle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: BLACKHORNE DR; Vehicle #1     Make: HYUN     Model: EGM     Colour: WHI     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,4/22/2022 2:24:43 PM,541473.5033,4806995.8404,Low,503016535
8898,52379,503019691,9/26/2021 10:45:00 AM,2021,9,26,10,45,0,Sunday,538754.54769,4808376.25671,-80.521206,43.427285,At/near private drive,2,P.D. only,Off highway,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 69 LARKSPUR CRESCENT (IFO); Vehicle #1     Make: HOND     Model: CCL     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,4/22/2022 2:26:43 PM,538754.5477,4808376.2567,Low,503019691
8899,52380,50302655,8/12/2021 5:00:00 AM,2021,8,12,5,0,0,Thursday,545486.90905,4808963.44334,-80.437985,43.432194,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Turning movement,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Rain,,True,Road 1: KINZIE AVE; Road 2: WEBER ST E; Vehicle #1     Make: KIA     Model: SPO     Colour: SIL     Style: TY; Vehicle #2     Make:      Model:      Colour:      Style:,2/11/2022 11:08:47 AM,545486.9091,4808963.4433,Low,50302655
8900,52381,503028520,10/18/2021 3:40:00 PM,2021,10,18,15,40,0,Monday,541951.12173,4808056.30369,-80.481739,43.424232,Intersection related,2,Non-reportable,Within intersection,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,unknown,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: FLINT DR; Road 2: ALPINE RD; Vehicle #1     Make: HYUN     Model: SAN     Colour: WHI     Style: TY; Vehicle #2     Make:      Model:      Colour:      Style:,4/22/2022 2:25:43 PM,541951.1217,4808056.3037,Low,503028520
8901,52382,503056778,11/11/2021 7:34:00 AM,2021,11,11,7,34,0,Thursday,542190.9755,4810239.03484,-80.478608,43.443872,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: CHARLES; Road 2: STIRLING; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: CH4     Colour: WHI     Style: 4D,1/3/2023 10:13:51 AM,542190.9755,4810239.0348,Low,503056778
8902,52383,503098443,12/26/2021 6:45:00 PM,2021,12,26,18,45,0,Sunday,541452.99451,4809154.06638,-80.48781,43.434144,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 73 HEIMAN ST (IFO); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: AUDI     Model: RSS     Colour: GRY     Style: 4D,4/22/2022 2:26:48 PM,541452.9945,4809154.0664,Low,503098443
8903,52384,503098587,12/27/2021 12:10:00 PM,2021,12,27,12,10,0,Monday,541937.49435,4816314.66326,-80.481272,43.498591,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Snow,,True,Road 1: WOOLWICH ST; Road 2: FALCONRIDGE DR; Vehicle #1     Make: TOYT     Model: RV4     Colour: BLK     Style: TY; Vehicle #2     Make: MAZD     Model: CX5     Colour: GRY     Style: TY,4/22/2022 2:26:20 PM,541937.4944,4816314.6633,Low,503098587
8904,52385,503098756,12/27/2021 2:00:00 PM,2021,12,27,14,0,0,Monday,541860.30304,4808568.04679,-80.482822,43.428845,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,True,Road 1: 209 KEHL ST; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HYUN     Model: ETG     Colour: WHI     Style: 4B,4/22/2022 2:26:50 PM,541860.303,4808568.0468,Low,503098756
8905,52386,503100572,1/3/2022 9:00:00 AM,2022,1,3,9,0,0,Monday,536909.11778,4809435.01442,-80.543933,43.436912,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 218 LYNNVALLEY COURT; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: GMC     Model: SIE     Colour: WHI     Style: PK,4/22/2022 2:25:14 PM,536909.1178,4809435.0144,Low,503100572
8906,52387,503100883,1/3/2022 8:00:00 AM,2022,1,3,8,0,0,Monday,541555.45978,4812832.86779,-80.486263,43.467263,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,True,Road 1: 17 OXFORD ST; Vehicle #1     Make: CHEV     Model: GM4     Colour: BLU     Style: PK; Vehicle #2     Make: CADI     Model: FLB     Colour: WHI     Style: 4D,4/22/2022 2:26:57 PM,541555.4598,4812832.8678,Low,503100883
8907,52388,503101482,1/4/2022 8:30:00 PM,2022,1,4,20,30,0,Tuesday,541064.00083,4806209.92213,-80.492837,43.407656,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 332 RITTENHOUSE RD; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HYUN     Model: ESM     Colour: SIL     Style: 4D,4/22/2022 2:26:57 PM,541064.0008,4806209.9221,Low,503101482
8908,52389,503101977,1/6/2022 1:00:00 PM,2022,1,6,13,0,0,Thursday,546304.00014,4804383.45224,-80.428278,43.390906,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,True,Road 1: 200 OLD CARRIAGE DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: HYUN     Model: ESM     Colour: BLK     Style: 4D,4/22/2022 2:26:58 PM,546304.0001,4804383.4522,Low,503101977
8909,52390,503121832,2/11/2022 7:10:00 PM,2022,2,11,19,10,0,Friday,544390.92797,4802934.78179,-80.452015,43.377977,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Sideswipe,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Freezing Rain,,True,Road 1: ROBERT FERRIE DR; Road 2: CARYNDALE DR; Vehicle #1     Make: RAM     Model: RTR     Colour: GRY     Style: PK; Vehicle #2     Make: MAZD     Model: M3I     Colour: GRY     Style: 4B,4/22/2022 2:25:20 PM,544390.928,4802934.7818,Low,503121832
8910,52391,503124753,2/17/2022 11:00:00 AM,2022,2,17,11,0,0,Thursday,540474.98451,4811733.88738,-80.499702,43.457427,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,True,Road 1: 123 SHANLEY ST; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: RV4     Colour: RED     Style: TY,12/22/2022 9:34:08 AM,540474.9845,4811733.8874,Low,503124753
8911,52392,503124952,2/17/2022 3:30:00 PM,2022,2,17,15,30,0,Thursday,541868.88765,4807887.30287,-80.482768,43.422715,At intersection,2,Non-reportable,Thru lane,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Rain,,True,Road 1: KINGSWOOD DR; Road 2: ROBERTS CRESCENT; Vehicle #1     Make: HYUN     Model: ESM     Colour: WHI     Style: 4D; Vehicle #2     Make: KIA     Model: FLG     Colour: BLU     Style: 4D,12/22/2022 9:34:40 AM,541868.8877,4807887.3029,Low,503124952
8912,52393,503125116,2/17/2022 5:10:00 PM,2022,2,17,17,10,0,Thursday,544807.2527,4805157.15961,-80.446694,43.397963,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,unknown,Stop sign,Functioning,0,0,0,False,False,False,Snow,,True,Road 1: MILLWOOD CRESCENT; Road 2: DOON VILLAGE RD; Vehicle #1     Make: MERZ     Model: C5M     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:34:15 AM,544807.2527,4805157.1596,Low,503125116
8913,52394,503125456,2/17/2022 3:40:00 PM,2022,2,17,15,40,0,Thursday,545078.8632,4812028.60723,-80.442773,43.459817,Non intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,True,Road 1: LORRAINE AVE; Road 2: MONTCALM DR; Vehicle #1     Make: VOLK     Model: JSA     Colour: WHI     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:34:41 AM,545078.8632,4812028.6072,Low,503125456
8914,52395,503125659,2/18/2022 2:15:00 PM,2022,2,18,14,15,0,Friday,544068.42172,4808511.3904,-80.455547,43.428208,Intersection related,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),unknown,unknown,0,0,0,False,False,False,Snow,,True,Road 1: CLARK AVE; Road 2: WILSON AVE; Vehicle #1     Make: TOYT     Model: XLL     Colour: GRY     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:34:31 AM,544068.4217,4808511.3904,Low,503125659
8915,52396,503126689,2/19/2022 3:00:00 PM,2022,2,19,15,0,0,Saturday,545276.69555,4806437.95232,-80.440791,43.409467,Intersection related,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Stop sign,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,unknown,0,0,0,False,False,False,Freezing Rain,,True,Road 1: WABANAKI DRIVE; Road 2: WILLSON AVE; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: CTR     Colour: RED     Style: 4B,12/22/2022 9:34:20 AM,545276.6956,4806437.9523,Low,503126689
8916,52397,503126810,2/17/2022 5:00:00 PM,2022,2,17,17,0,0,Thursday,543936.32981,4809147.3458,-80.457127,43.433942,Underpass or tunnel,2,Non-reportable,Left turn lane,unknown,unknown,Approaching,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Freezing Rain,,True,Road 1: ECKERT ST; Road 2: FIRST AVE; Vehicle #1     Make: KIA     Model: SPO     Colour: BLU     Style: TY; Vehicle #2     Make:      Model:      Colour:      Style:,12/22/2022 9:34:46 AM,543936.3298,4809147.3458,Low,503126810
8917,52398,503127393,2/19/2022 7:00:00 PM,2022,2,19,19,0,0,Saturday,542800.20316,4806612.03691,-80.471363,43.41118,Non intersection,2,Non-reportable,Not on roadway - right side,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Snow,,True,Road 1: 60 CENTURY HILL DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: CHEV     Model: MLT     Colour: BLK     Style: 4D,12/22/2022 9:34:57 AM,542800.2032,4806612.0369,Low,503127393
8918,52399,503128909,2/24/2022 2:00:00 PM,2022,2,24,14,0,0,Thursday,543202.09394,4804496.25719,-80.466567,43.392106,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: 1830 STRASBURG RD; Road 2: HURON RD; Vehicle #1     Make: FORD     Model: TST     Colour: WHI     Style: FV; Vehicle #2     Make: CHEV     Model: SIL     Colour: BLK     Style: PK,12/22/2022 9:34:32 AM,543202.0939,4804496.2572,Medium,503128909
8919,52400,503130031,2/26/2022 1:40:00 PM,2022,2,26,13,40,0,Saturday,540217.50786,4805819.01197,-80.50332,43.404183,At intersection,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),unknown,Functioning,0,0,0,False,False,False,Clear,,True,Road 1: MAX BECKER DR; Road 2: COMMONWEALTH DR; Vehicle #1     Make: TOYT     Model: AXP     Colour: WHI     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:,1/3/2023 10:18:41 AM,540217.5079,4805819.012,Low,503130031
